Date,Open,High,Low,Price
2003-04-11,8627.57,8660.88,8552.68,8645.65
2003-04-10,8597.86,8647.75,8559.77,8625.72
2003-04-09,8755.15,8755.15,8588.45,8636.85
2003-04-08,8885.62,8906.99,8786.36,8806.66
2003-04-07,8838.83,8973.81,8754.51,8962.21
2003-04-04,8669.73,8845.80,8662.81,8822.45
2003-04-03,8769.41,8774.58,8639.09,8648.16
2003-04-02,8586.69,8716.10,8550.46,8706.19
2003-04-01,8608.79,8612.42,8465.79,8596.89
2003-03-31,8755.81,8755.81,8586.70,8634.45
2003-03-28,8864.12,8893.57,8812.32,8863.36
2003-03-27,9027.99,9027.99,8850.43,8872.32
2003-03-26,9096.08,9096.08,9027.61,9047.09
2003-03-25,9012.04,9081.39,9008.62,9062.15
2003-03-24,9214.65,9262.77,9087.64,9108.45
2003-03-21,9220.95,9227.20,9146.29,9179.19
2003-03-20,9243.90,9281.60,9127.59,9194.56
2003-03-19,8973.19,9197.93,8913.05,9158.59
2003-03-18,9003.96,9045.18,8976.58,9041.51
2003-03-17,8901.22,8901.22,8795.08,8804.16
2003-03-14,8976.76,8996.05,8933.24,8956.17
2003-03-13,8857.31,8863.64,8764.40,8787.45
2003-03-12,8825.44,8914.58,8825.44,8874.99
2003-03-11,8776.99,8860.51,8757.22,8859.93
2003-03-10,8894.04,8901.66,8821.67,8861.87
2003-03-07,8917.12,8941.23,8869.61,8907.10
2003-03-06,9097.45,9103.56,8952.02,8962.26
2003-03-05,9105.37,9135.01,9059.07,9109.18
2003-03-04,9218.37,9247.83,9164.10,9181.89
2003-03-03,9141.46,9316.27,9141.46,9268.77
2003-02-28,9146.63,9185.81,9111.17,9122.66
2003-02-27,9072.87,9175.32,9029.95,9134.24
2003-02-26,9156.80,9163.33,9097.49,9116.28
2003-02-25,9140.06,9154.42,9103.29,9148.48
2003-02-24,9302.73,9313.81,9231.01,9239.47
2003-02-21,9361.05,9364.83,9231.37,9250.86
2003-02-20,9415.21,9460.89,9381.14,9390.48
2003-02-19,9461.13,9463.99,9389.40,9427.63
2003-02-18,9367.94,9417.70,9342.05,9397.05
2003-02-17,9311.65,9392.86,9311.65,9383.68
2003-02-14,9201.11,9253.87,9191.01,9201.76
2003-02-13,9273.38,9283.23,9142.94,9173.43
2003-02-12,9169.86,9334.90,9162.52,9314.90
2003-02-11,9237.19,9285.06,9151.22,9194.91
2003-02-10,9135.10,9232.14,9131.62,9232.14
2003-02-07,9099.41,9163.67,9072.67,9150.95
2003-02-06,9178.26,9184.76,9094.86,9126.15
2003-02-05,9214.64,9238.92,9156.31,9180.47
2003-02-04,9327.32,9331.95,9208.23,9252.71
2003-01-30,9251.94,9266.15,9179.24,9258.95
2003-01-29,9272.28,9281.99,9203.68,9240.79
2003-01-28,9244.30,9341.11,9237.45,9325.60
2003-01-27,9326.76,9326.76,9253.36,9298.67
2003-01-24,9558.48,9575.27,9416.12,9460.60
2003-01-23,9513.58,9606.87,9513.58,9584.70
2003-01-22,9484.89,9581.24,9456.66,9560.29
2003-01-21,9558.20,9595.26,9548.14,9568.47
2003-01-20,9551.56,9560.39,9501.52,9552.02
2003-01-17,9730.55,9733.44,9597.23,9614.59
2003-01-16,9798.16,9823.63,9727.30,9743.23
2003-01-15,9807.43,9892.70,9807.43,9873.49
2003-01-14,9812.91,9843.81,9780.54,9796.31
2003-01-13,9752.30,9834.08,9752.30,9834.08
2003-01-10,9711.76,9778.28,9688.99,9721.50
2003-01-09,9626.14,9677.59,9599.24,9675.41
2003-01-08,9632.36,9781.08,9624.04,9688.21
2003-01-07,9710.79,9710.79,9592.29,9652.40
2003-01-06,9605.09,9683.86,9560.82,9665.96
2003-01-03,9523.25,9585.66,9520.85,9583.85
2003-01-02,9333.64,9378.35,9294.53,9365.52
2002-12-31,9298.78,9332.02,9291.77,9321.29
2002-12-30,9345.67,9362.70,9244.90,9272.33
2002-12-27,9542.49,9550.59,9426.06,9445.26
2002-12-24,9586.26,9593.93,9554.31,9561.63
2002-12-23,9640.92,9640.92,9552.07,9570.93
2002-12-20,9499.77,9631.53,9478.92,9628.69
2002-12-19,9544.90,9590.21,9477.82,9557.86
2002-12-18,9652.77,9657.45,9527.49,9548.65
2002-12-17,9787.24,9787.64,9682.02,9715.74
2002-12-16,9644.64,9677.85,9627.71,9656.46
2002-12-13,9743.19,9754.86,9695.74,9728.43
2002-12-12,9816.99,9852.57,9772.80,9813.78
2002-12-11,9874.93,9884.16,9742.00,9784.57
2002-12-10,9763.79,9868.74,9763.79,9857.99
2002-12-09,9988.69,9999.39,9821.56,9868.48
2002-12-06,9940.60,9978.85,9890.62,9973.75
2002-12-05,9997.62,10036.52,9940.25,10009.88
2002-12-04,10123.26,10123.26,9941.93,9995.73
2002-12-03,10187.85,10246.86,10179.64,10227.01
2002-12-02,10107.96,10205.16,10079.51,10205.16
2002-11-29,10170.30,10170.30,10061.89,10069.87
2002-11-28,10090.43,10168.91,10082.69,10147.84
2002-11-27,9912.84,10013.65,9912.02,9944.59
2002-11-26,10052.44,10057.76,9976.45,9995.52
2002-11-25,10031.33,10118.87,10028.98,10100.77
2002-11-22,10112.51,10128.69,10038.01,10065.32
2002-11-21,10081.02,10081.02,9989.79,10003.54
2002-11-20,9952.45,10011.53,9947.54,9971.15
2002-11-19,9882.39,9996.89,9856.95,9965.03
2002-11-18,9994.29,10006.07,9843.09,9920.09
2002-11-15,9721.86,9885.98,9721.86,9865.65
2002-11-14,9644.21,9806.08,9644.21,9740.84
2002-11-13,9645.88,9645.88,9533.50,9616.62
2002-11-12,9530.46,9650.09,9522.45,9613.84
2002-11-11,9699.75,9699.75,9527.83,9580.88
2002-11-08,9714.19,9796.47,9708.19,9770.68
2002-11-07,9758.66,9880.13,9719.64,9844.38
2002-11-06,9788.31,9822.07,9751.68,9773.98
2002-11-05,9751.93,9751.93,9606.68,9655.36
2002-11-04,9587.97,9739.13,9565.79,9720.83
2002-11-01,9467.89,9495.15,9388.35,9407.68
2002-10-31,9609.16,9625.72,9418.88,9441.25
2002-10-30,9605.64,9652.15,9546.58,9560.46
2002-10-29,9799.87,9812.15,9626.99,9634.67
2002-10-28,9732.60,9860.87,9730.00,9853.74
2002-10-25,9715.67,9728.56,9655.00,9722.54
2002-10-24,9774.78,9803.30,9712.90,9787.49
2002-10-23,9545.66,9809.51,9545.66,9804.65
2002-10-22,9633.51,9656.90,9507.99,9548.94
2002-10-21,9593.65,9641.08,9549.09,9570.36
2002-10-18,9741.05,9744.64,9603.73,9613.07
2002-10-17,9465.61,9598.49,9465.61,9576.15
2002-10-16,9515.07,9515.07,9416.82,9459.14
2002-10-15,9153.25,9348.68,9131.41,9336.39
2002-10-11,8956.33,8990.76,8863.46,8965.73
2002-10-10,8808.35,8863.46,8772.48,8858.69
2002-10-09,8945.96,8986.01,8876.62,8977.35
2002-10-08,8910.08,8989.68,8883.16,8977.41
2002-10-07,8844.69,8936.34,8844.11,8931.40
2002-10-04,8989.65,9065.52,8971.92,9051.37
2002-10-03,9054.57,9106.90,8915.00,8984.32
2002-10-02,9227.38,9241.86,9062.49,9109.35
2002-09-30,9098.93,9125.93,9046.96,9072.21
2002-09-27,9338.66,9368.14,9245.88,9294.46
2002-09-26,9251.24,9286.27,9206.90,9270.71
2002-09-25,9076.83,9193.81,9014.58,9124.91
2002-09-24,9167.76,9213.28,9141.12,9197.68
2002-09-23,9295.69,9322.36,9219.08,9314.87
2002-09-20,9260.47,9337.86,9210.94,9328.22
2002-09-19,9485.55,9511.29,9389.87,9427.79
2002-09-18,9517.42,9517.42,9401.49,9474.07
2002-09-17,9605.32,9732.33,9563.19,9707.25
2002-09-16,9624.84,9639.47,9454.92,9505.13
2002-09-13,9773.62,9784.00,9609.77,9650.97
2002-09-12,9871.32,9954.82,9807.54,9896.33
2002-09-11,9927.73,9946.01,9845.00,9882.35
2002-09-10,9762.84,9906.85,9761.10,9885.77
2002-09-09,9781.54,9783.44,9672.19,9723.67
2002-09-06,9650.94,9750.90,9631.73,9720.86
2002-09-05,9823.74,9833.68,9710.29,9726.03
2002-09-04,9643.19,9830.45,9629.22,9820.33
2002-09-03,9862.39,9873.11,9748.18,9790.68
2002-09-02,10039.67,10044.57,9861.87,9896.98
2002-08-30,10034.22,10089.69,10004.87,10043.87
2002-08-29,10034.18,10075.27,9988.86,10061.15
2002-08-28,10130.38,10158.69,10070.28,10130.25
2002-08-27,10233.72,10266.76,10125.20,10185.52
2002-08-26,10232.88,10263.83,10192.01,10226.33
2002-08-23,10472.70,10478.65,10241.18,10245.69
2002-08-22,10452.50,10456.61,10367.00,10424.00
2002-08-21,10317.72,10409.31,10293.71,10402.26
2002-08-20,10390.31,10431.77,10373.51,10408.01
2002-08-19,10250.40,10279.25,10166.54,10246.96
2002-08-16,10240.60,10299.72,10205.52,10265.04
2002-08-15,10123.07,10264.66,10123.07,10219.71
2002-08-14,10064.63,10064.63,9883.09,9961.35
2002-08-13,9962.58,10132.40,9958.06,10100.06
2002-08-12,10039.77,10039.77,9929.38,9959.92
2002-08-09,10128.71,10149.90,10007.43,10014.06
2002-08-08,9960.68,9997.18,9895.28,9962.24
2002-08-07,9883.68,10007.95,9851.28,9977.74
2002-08-06,9780.18,9782.89,9632.98,9700.69
2002-08-05,9913.08,9976.69,9823.95,9862.33
2002-08-02,10026.65,10058.48,9968.92,9991.72
2002-08-01,10244.53,10329.05,10175.08,10180.02
2002-07-31,10169.28,10290.07,10123.20,10267.36
2002-07-30,10240.42,10285.48,10151.61,10155.25
2002-07-29,9873.44,9983.04,9829.55,9975.99
2002-07-26,9801.59,9894.64,9687.50,9773.12
2002-07-25,10143.02,10165.83,9872.29,9884.78
2002-07-24,10133.65,10133.65,9912.96,9971.99
2002-07-23,9980.29,10322.49,9977.77,10313.89
2002-07-22,10166.26,10182.20,10080.12,10110.25
2002-07-19,10370.82,10377.40,10280.46,10325.46
2002-07-18,10414.58,10461.33,10350.25,10452.55
2002-07-17,10336.78,10362.46,10213.02,10335.12
2002-07-16,10516.64,10573.07,10399.67,10421.49
2002-07-15,10556.50,10597.35,10499.10,10581.66
2002-07-12,10582.57,10655.28,10529.92,10648.30
2002-07-11,10637.60,10655.23,10482.73,10558.81
2002-07-10,10774.35,10829.54,10747.92,10787.54
2002-07-09,10831.12,10860.64,10786.37,10843.15
2002-07-08,10923.50,10939.56,10766.98,10803.45
2002-07-05,10810.39,10845.88,10754.28,10806.16
2002-07-04,10578.20,10769.53,10566.55,10765.58
2002-07-03,10407.58,10627.07,10407.58,10579.19
2002-07-02,10511.12,10511.12,10436.46,10491.76
2002-06-28,10615.14,10699.32,10584.03,10598.55
2002-06-27,10472.85,10531.51,10411.15,10518.09
2002-06-26,10493.13,10493.13,10291.16,10355.92
2002-06-25,10633.56,10687.04,10553.54,10608.98
2002-06-24,10544.45,10674.52,10509.23,10657.34
2002-06-21,10608.94,10639.46,10574.03,10591.86
2002-06-20,10668.77,10768.03,10583.28,10754.41
2002-06-19,10843.01,10865.04,10612.03,10673.11
2002-06-18,10963.37,10983.72,10838.86,10852.04
2002-06-17,10871.51,10900.48,10811.62,10832.26
2002-06-14,11024.59,11066.75,10940.23,10955.52
2002-06-13,11173.77,11191.49,11105.40,11119.33
2002-06-12,11167.18,11167.18,11117.30,11147.97
2002-06-11,11304.73,11306.43,11176.00,11215.02
2002-06-10,11270.10,11326.43,11228.99,11288.84
2002-06-07,11274.59,11325.54,11236.19,11284.71
2002-06-06,11438.61,11475.19,11345.61,11380.77
2002-06-05,11328.52,11407.59,11297.96,11402.38
2002-06-04,11279.05,11317.56,11204.86,11312.55
2002-06-03,11339.20,11397.37,11282.76,11359.80
2002-05-31,11385.19,11429.06,11260.20,11301.94
2002-05-30,11413.85,11413.85,11268.54,11380.61
2002-05-29,11480.95,11581.67,11404.30,11430.66
2002-05-28,11568.74,11610.97,11544.10,11581.58
2002-05-27,11608.38,11612.53,11526.59,11564.73
2002-05-24,11636.86,11672.99,11595.59,11626.78
2002-05-23,11754.46,11761.68,11586.52,11624.75
2002-05-22,11745.76,11797.85,11698.12,11795.20
2002-05-21,11959.65,12006.92,11687.27,11753.29
2002-05-17,11924.62,12021.72,11867.39,11974.61
2002-05-16,11838.53,11839.57,11762.25,11832.77
2002-05-15,11791.53,11902.71,11738.08,11838.36
2002-05-14,11824.93,11824.93,11662.01,11690.31
2002-05-13,11653.55,11772.93,11650.62,11733.43
2002-05-10,11720.46,11752.96,11630.04,11645.90
2002-05-09,11957.16,11962.10,11677.55,11700.76
2002-05-08,11873.25,11890.72,11699.33,11768.31
2002-05-07,11639.51,11813.90,11591.26,11795.98
2002-05-06,11771.08,11845.10,11671.38,11736.20
2002-05-03,11855.90,11863.62,11729.85,11797.22
2002-05-02,11577.57,11800.83,11577.57,11780.11
2002-04-30,11337.89,11497.58,11317.66,11497.58
2002-04-29,11329.91,11371.12,11260.88,11361.49
2002-04-26,11449.40,11461.59,11348.81,11385.08
2002-04-25,11394.04,11439.59,11351.79,11409.29
2002-04-24,11362.65,11417.47,11305.65,11396.57
2002-04-23,11102.23,11355.11,11102.23,11345.18
2002-04-22,11259.04,11301.67,11134.17,11139.42
2002-04-19,11166.50,11285.05,11135.04,11252.18
2002-04-18,11102.68,11222.39,11070.80,11217.15
2002-04-17,10938.69,11090.58,10929.07,11090.58
2002-04-16,10745.20,10797.14,10690.47,10788.53
2002-04-15,10720.41,10764.48,10697.47,10727.98
2002-04-12,10653.82,10717.55,10630.41,10710.48
2002-04-11,10748.45,10829.04,10720.66,10744.91
2002-04-10,10692.95,10692.95,10610.76,10643.14
2002-04-09,10711.08,10791.09,10688.69,10733.69
2002-04-08,10833.16,10856.64,10702.44,10723.68
2002-04-04,10766.56,10838.22,10747.99,10831.37
2002-04-03,10831.23,10853.88,10783.00,10833.96
2002-04-02,11032.36,11055.98,10816.73,10878.04
2002-03-28,11025.03,11075.40,10972.11,11032.92
2002-03-27,10819.85,11022.83,10819.85,10987.88
2002-03-26,10781.16,10792.83,10715.05,10786.92
2002-03-25,10855.23,10867.02,10785.62,10836.64
2002-03-22,10839.87,10919.46,10811.88,10863.07
2002-03-21,10950.78,10950.78,10810.90,10829.73
2002-03-20,11136.30,11176.59,10996.36,11036.60
2002-03-19,11242.25,11302.39,11195.07,11222.83
2002-03-18,11224.32,11317.75,11168.32,11230.64
2002-03-15,11280.99,11363.71,11150.50,11210.25
2002-03-14,11202.86,11333.52,11163.11,11303.70
2002-03-13,11214.85,11306.89,11185.51,11217.50
2002-03-12,11304.91,11381.85,11242.23,11273.86
2002-03-11,11234.53,11334.31,11178.68,11318.87
2002-03-08,11201.28,11331.12,11201.28,11233.23
2002-03-07,11102.36,11246.31,11102.36,11188.07
2002-03-06,10954.75,11040.75,10933.43,11003.00
2002-03-05,10883.29,11004.04,10883.29,10985.84
2002-03-04,10593.77,10720.12,10561.38,10704.12
2002-03-01,10453.88,10473.02,10387.49,10425.31
2002-02-28,10660.76,10677.16,10415.65,10482.55
2002-02-27,10541.19,10757.11,10524.77,10648.71
2002-02-26,10581.79,10667.57,10536.74,10547.13
2002-02-25,10679.00,10683.64,10468.95,10496.02
2002-02-22,10730.21,10730.21,10579.81,10664.94
2002-02-21,10807.93,10871.10,10732.63,10788.90
2002-02-20,10777.39,10777.39,10685.38,10749.06
2002-02-19,10997.90,10997.90,10794.20,10840.49
2002-02-18,10905.49,11007.00,10867.82,11002.81
2002-02-15,11005.85,11108.48,10914.71,10961.88
2002-02-11,10596.06,10843.26,10596.06,10832.74
2002-02-08,10441.19,10526.75,10421.48,10518.99
2002-02-07,10556.29,10601.30,10393.83,10409.68
2002-02-06,10590.26,10633.12,10542.29,10592.39
2002-02-05,10627.85,10636.23,10541.28,10609.19
2002-02-04,10680.32,10806.68,10661.13,10721.32
2002-02-01,10764.03,10827.39,10673.66,10691.25
2002-01-31,10797.99,10953.57,10671.77,10725.30
2002-01-30,10895.70,10895.70,10699.94,10756.96
2002-01-29,10774.61,11041.82,10744.14,11014.24
2002-01-28,10749.08,10891.59,10748.10,10767.46
2002-01-25,10789.00,10842.47,10718.27,10772.96
2002-01-24,10796.81,10847.53,10690.63,10741.46
2002-01-23,10750.98,10793.07,10689.06,10762.14
2002-01-22,10991.40,10997.90,10778.78,10797.69
2002-01-21,10967.09,11083.17,10941.47,11000.25
2002-01-18,11023.79,11065.53,10934.01,10972.96
2002-01-17,10888.11,11020.21,10808.00,11013.84
2002-01-16,11035.49,11080.55,10910.75,10964.09
2002-01-15,11071.49,11071.49,10965.24,11013.59
2002-01-14,11081.38,11213.86,11029.22,11209.43
2002-01-11,11278.86,11351.75,11085.47,11166.46
2002-01-10,11361.09,11361.09,11168.89,11256.07
2002-01-09,11711.77,11783.70,11369.63,11440.72
2002-01-08,11781.19,11806.25,11678.06,11713.71
2002-01-07,11687.43,11905.55,11687.43,11892.64
2002-01-04,11547.01,11727.81,11547.01,11702.15
2002-01-03,11348.80,11447.00,11348.80,11423.52
2002-01-02,11368.13,11368.13,11241.63,11350.85
2001-12-31,11431.59,11451.79,11347.79,11397.21
2001-12-28,11359.50,11432.29,11309.02,11431.59
2001-12-27,11250.05,11415.04,11208.47,11359.50
2001-12-24,11189.52,11249.90,11182.45,11209.78
2001-12-21,11500.29,11500.29,11122.20,11158.10
2001-12-20,11547.92,11639.22,11447.73,11601.14
2001-12-19,11523.92,11597.13,11523.92,11565.23
2001-12-18,11521.68,11599.57,11391.33,11486.93
2001-12-17,11464.38,11576.31,11361.35,11465.78
2001-12-14,11497.59,11521.04,11349.51,11466.11
2001-12-13,11803.02,11875.03,11515.13,11529.54
2001-12-12,11698.71,11865.17,11592.47,11847.06
2001-12-11,11756.53,11756.53,11633.22,11693.05
2001-12-10,11786.91,11836.21,11709.37,11784.92
2001-12-07,11782.47,11848.09,11697.09,11832.18
2001-12-06,11818.99,11957.83,11672.55,11745.84
2001-12-05,11505.11,11706.09,11505.11,11678.44
2001-12-04,11169.26,11429.68,11076.32,11427.28
2001-12-03,11253.98,11257.71,11049.15,11155.15
2001-11-30,11116.34,11359.12,11116.34,11279.25
2001-11-29,10974.66,11120.74,10905.04,11090.74
2001-11-28,11225.41,11225.41,11012.47,11066.19
2001-11-27,11402.03,11428.49,11216.53,11261.54
2001-11-26,11380.00,11525.26,11316.74,11391.96
2001-11-23,11289.34,11346.33,11271.03,11322.36
2001-11-22,11162.82,11261.77,11114.54,11253.30
2001-11-21,11208.28,11311.80,11149.51,11173.92
2001-11-20,11347.31,11501.04,11148.26,11225.79
2001-11-19,11292.98,11396.36,11292.98,11360.26
2001-11-16,11220.12,11393.49,11170.30,11287.37
2001-11-15,10958.66,11280.27,10936.71,11239.39
2001-11-14,10781.71,10954.74,10781.71,10950.04
2001-11-13,10536.59,10713.61,10462.02,10662.84
2001-11-12,10618.07,10699.54,10541.02,10592.45
2001-11-09,10516.46,10716.55,10465.67,10609.25
2001-11-08,10295.96,10594.55,10280.86,10538.62
2001-11-07,10419.24,10454.69,10216.51,10269.79
2001-11-06,10528.17,10556.72,10303.06,10356.05
2001-11-05,10202.30,10434.78,10165.51,10430.72
2001-11-02,10238.10,10333.88,10097.64,10186.06
2001-11-01,10110.92,10189.56,10107.09,10158.85
2001-10-31,10025.82,10091.65,9945.54,10073.97
2001-10-30,10064.07,10139.71,9927.41,10076.43
2001-10-29,10406.93,10406.93,10079.03,10178.09
2001-10-26,10330.44,10475.19,10330.44,10404.74
2001-10-25,10243.46,10243.46,10243.46,10243.46
2001-10-24,10231.39,10280.09,10158.73,10243.46
2001-10-23,9935.90,10224.12,9935.90,10219.84
2001-10-22,9832.11,9874.39,9758.98,9797.54
2001-10-19,9894.42,9948.00,9801.63,9825.84
2001-10-18,10101.90,10101.90,9817.92,9880.61
2001-10-17,10118.14,10331.82,10091.94,10260.81
2001-10-16,10164.64,10229.16,10056.83,10148.49
2001-10-15,10195.64,10232.07,10081.28,10130.59
2001-10-12,10614.69,10614.69,10243.68,10274.13
2001-10-11,10475.36,10638.58,10475.36,10522.61
2001-10-10,10335.57,10425.38,10184.60,10298.24
2001-10-09,10053.88,10361.97,10053.88,10358.93
2001-10-08,10153.56,10153.56,9904.93,9967.83
2001-10-05,10221.76,10315.01,10120.28,10277.38
2001-10-04,10082.75,10293.64,10082.75,10286.39
2001-10-03,9995.22,10098.69,9883.76,9897.14
2001-09-28,9682.35,9959.35,9663.08,9950.70
2001-09-27,9387.80,9602.35,9302.00,9600.79
2001-09-26,9307.76,9416.95,9251.31,9371.75
2001-09-25,9411.35,9440.27,9166.12,9210.06
2001-09-24,8971.47,9292.27,8971.47,9284.50
2001-09-21,9039.65,9039.65,8894.36,8934.20
2001-09-20,9415.10,9415.10,9249.16,9317.98
2001-09-19,9402.65,9560.94,9377.56,9558.15
2001-09-18,9509.08,9608.51,9224.05,9307.90
2001-09-17,9397.24,9411.65,9251.71,9319.35
2001-09-14,9622.86,9696.44,9478.67,9655.45
2001-09-13,9565.47,9700.80,9548.42,9569.21
2001-09-12,9687.38,9704.18,9170.24,9493.62
2001-09-11,10352.63,10427.29,10272.25,10417.36
2001-09-10,10227.47,10413.51,10177.51,10366.32
2001-09-07,10556.18,10556.18,10346.88,10384.20
2001-09-06,10929.28,10932.22,10652.04,10664.32
2001-09-05,11053.65,11053.65,10859.75,10943.14
2001-09-04,10941.95,11180.79,10772.10,11136.86
2001-09-03,11058.80,11071.73,10897.84,10902.64
2001-08-31,11204.47,11229.77,11003.95,11090.48
2001-08-30,11241.63,11335.16,11115.44,11315.63
2001-08-29,11228.86,11258.27,11173.80,11242.41
2001-08-28,11213.66,11372.29,11046.82,11300.53
2001-08-27,11307.18,11342.93,11212.83,11234.72
2001-08-24,11372.40,11372.40,11049.45,11110.30
2001-08-23,11259.02,11370.08,11220.11,11345.38
2001-08-22,11339.52,11365.61,11161.51,11188.57
2001-08-21,11495.21,11512.28,11363.82,11440.35
2001-08-20,11573.46,11573.46,11375.46,11458.70
2001-08-17,11713.40,11809.76,11643.84,11754.81
2001-08-16,12071.71,12195.08,11827.02,11832.44
2001-08-15,12031.09,12156.88,11897.47,12141.63
2001-08-14,11718.19,12007.76,11718.19,11991.01
2001-08-13,11779.46,11779.86,11624.99,11694.29
2001-08-10,11746.85,11794.48,11662.82,11765.81
2001-08-09,11822.26,11822.26,11605.04,11716.77
2001-08-08,12035.98,12082.18,11942.78,11958.01
2001-08-07,12260.23,12260.23,11924.96,12007.19
2001-08-06,12255.53,12255.53,12091.21,12148.81
2001-08-03,12487.99,12515.50,12256.78,12269.08
2001-08-02,12493.43,12544.64,12438.50,12466.37
2001-08-01,12376.31,12481.89,12277.88,12478.74
2001-07-31,12125.96,12317.12,12125.96,12316.69
2001-07-30,12103.56,12110.77,12007.67,12086.66
2001-07-27,12069.53,12191.67,12069.53,12182.17
2001-07-26,12195.95,12229.59,12003.16,12039.82
2001-07-24,12213.93,12238.71,12137.32,12214.10
2001-07-23,12232.75,12257.58,12171.93,12236.45
2001-07-20,12305.12,12359.62,12238.02,12301.68
2001-07-19,12376.44,12381.41,12191.57,12279.82
2001-07-18,12480.91,12554.19,12338.94,12427.19
2001-07-17,12591.29,12591.29,12433.18,12495.25
2001-07-16,12663.46,12692.09,12582.01,12624.53
2001-07-13,12779.72,12820.85,12518.19,12612.79
2001-07-12,12533.39,12693.30,12533.39,12660.20
2001-07-11,12625.45,12625.45,12457.51,12527.90
2001-07-10,12701.14,12731.97,12634.99,12713.90
2001-07-09,12768.62,12768.62,12583.33,12690.68
2001-07-05,13209.36,13236.98,12986.59,12999.48
